P2P_Bandwidth_Gbps,DDP_s,LocalAdam_s,DES_LOC_s,FAVG_OPT_s,Neuron_SP_s,ZeROpp_75pct_s,DS_AR_opt_75pct_1.2x_s,DS_MoE_91pct_3.2x_s,LocalSGD_K16_93.8pct_s,SlowMo_K12_91.7pct_s,BytePS_TopK_99.9pct_s,JAX_SPMD_50pct_1.15x_s,Flux_overlap_0pct_1.25x_s
7.455521e+02,3.0180e+05,1.9190e+05,1.9215e+05,1.8891e+05,1.7946e+05,2.1584e+05,1.8454e+05,6.9523e+04,1.9481e+05,1.9711e+05,2.2105e+05,2.1938e+05,2.6239e+05
7.529074e+02,2.9969e+05,1.9189e+05,1.9215e+05,1.8891e+05,1.7946e+05,2.1556e+05,1.8426e+05,6.9425e+04,1.9474e+05,1.9702e+05,2.2105e+05,2.1883e+05,2.6129e+05
7.603353e+02,2.9760e+05,1.9188e+05,1.9214e+05,1.8891e+05,1.7946e+05,2.1529e+05,1.8399e+05,6.9327e+04,1.9467e+05,1.9693e+05,2.2105e+05,2.1829e+05,2.6020e+05
7.678364e+02,2.9704e+05,1.9187e+05,1.9213e+05,1.8891e+05,1.7946e+05,2.1502e+05,1.8372e+05,6.9231e+04,1.9461e+05,1.9684e+05,2.2105e+05,2.1775e+05,2.5913e+05
7.754116e+02,2.9704e+05,1.9185e+05,1.9213e+05,1.8891e+05,1.7946e+05,2.1476e+05,1.8346e+05,6.9135e+04,1.9454e+05,1.9675e+05,2.2105e+05,2.1722e+05,2.5807e+05
7.830615e+02,2.9704e+05,1.9184e+05,1.9212e+05,1.8891e+05,1.7946e+05,2.1449e+05,1.8319e+05,6.9040e+04,1.9447e+05,1.9666e+05,2.2105e+05,2.1669e+05,2.5701e+05
7.907868e+02,2.9598e+05,1.9183e+05,1.9211e+05,1.8891e+05,1.7946e+05,2.1423e+05,1.8293e+05,6.8946e+04,1.9441e+05,1.9658e+05,2.2105e+05,2.1617e+05,2.5597e+05
7.985884e+02,2.9391e+05,1.9182e+05,1.9211e+05,1.8891e+05,1.7946e+05,2.1397e+05,1.8267e+05,6.8853e+04,1.9434e+05,1.9649e+05,2.2105e+05,2.1565e+05,2.5494e+05
8.064669e+02,2.9186e+05,1.9181e+05,1.9210e+05,1.8891e+05,1.7946e+05,2.1372e+05,1.8242e+05,6.8761e+04,1.9428e+05,1.9640e+05,2.2104e+05,2.1514e+05,2.5391e+05
8.144232e+02,2.9039e+05,1.9179e+05,1.9210e+05,1.8891e+05,1.7946e+05,2.1347e+05,1.8217e+05,6.8670e+04,1.9422e+05,1.9632e+05,2.2104e+05,2.1464e+05,2.5290e+05
8.224580e+02,2.9039e+05,1.9178e+05,1.9209e+05,1.8891e+05,1.7946e+05,2.1321e+05,1.8191e+05,6.8580e+04,1.9415e+05,1.9624e+05,2.2104e+05,2.1413e+05,2.5190e+05
8.305720e+02,2.8903e+05,1.9177e+05,1.9209e+05,1.8891e+05,1.7946e+05,2.1297e+05,1.8167e+05,6.8490e+04,1.9409e+05,1.9616e+05,2.2104e+05,2.1364e+05,2.5091e+05
8.387661e+02,2.8701e+05,1.9176e+05,1.9208e+05,1.8891e+05,1.7946e+05,2.1272e+05,1.8142e+05,6.8402e+04,1.9403e+05,1.9607e+05,2.2104e+05,2.1315e+05,2.4992e+05
8.470410e+02,2.8501e+05,1.9175e+05,1.9207e+05,1.8891e+05,1.7946e+05,2.1248e+05,1.8118e+05,6.8314e+04,1.9397e+05,1.9599e+05,2.2104e+05,2.1266e+05,2.4895e+05
8.553975e+02,2.8389e+05,1.9174e+05,1.9207e+05,1.8891e+05,1.7946e+05,2.1224e+05,1.8094e+05,6.8227e+04,1.9391e+05,1.9591e+05,2.2104e+05,2.1218e+05,2.4798e+05
8.638365e+02,2.8389e+05,1.9173e+05,1.9206e+05,1.8891e+05,1.7946e+05,2.1200e+05,1.8070e+05,6.8141e+04,1.9385e+05,1.9583e+05,2.2104e+05,2.1170e+05,2.4703e+05
8.723588e+02,2.8389e+05,1.9172e+05,1.9206e+05,1.8891e+05,1.7946e+05,2.1176e+05,1.8046e+05,6.8056e+04,1.9379e+05,1.9576e+05,2.2104e+05,2.1123e+05,2.4608e+05
8.809651e+02,2.8346e+05,1.9170e+05,1.9205e+05,1.8891e+05,1.7946e+05,2.1153e+05,1.8023e+05,6.7972e+04,1.9373e+05,1.9568e+05,2.2104e+05,2.1076e+05,2.4515e+05
8.896563e+02,2.8148e+05,1.9169e+05,1.9205e+05,1.8891e+05,1.7946e+05,2.1130e+05,1.8000e+05,6.7889e+04,1.9367e+05,1.9560e+05,2.2104e+05,2.1029e+05,2.4422e+05
8.984333e+02,2.7951e+05,1.9168e+05,1.9204e+05,1.8891e+05,1.7946e+05,2.1107e+05,1.7977e+05,6.7806e+04,1.9362e+05,1.9552e+05,2.2103e+05,2.0984e+05,2.4330e+05
9.072969e+02,2.7756e+05,1.9167e+05,1.9204e+05,1.8891e+05,1.7946e+05,2.1084e+05,1.7954e+05,6.7724e+04,1.9356e+05,1.9545e+05,2.2103e+05,2.0938e+05,2.4239e+05
9.162479e+02,2.7754e+05,1.9166e+05,1.9203e+05,1.8891e+05,1.7946e+05,2.1061e+05,1.7931e+05,6.7643e+04,1.9350e+05,1.9537e+05,2.2103e+05,2.0893e+05,2.4149e+05
9.252872e+02,2.7754e+05,1.9165e+05,1.9203e+05,1.8891e+05,1.7946e+05,2.1039e+05,1.7909e+05,6.7563e+04,1.9345e+05,1.9530e+05,2.2103e+05,2.0848e+05,2.4060e+05
9.344157e+02,2.7754e+05,1.9164e+05,1.9202e+05,1.8891e+05,1.7946e+05,2.1017e+05,1.7887e+05,6.7483e+04,1.9339e+05,1.9523e+05,2.2103e+05,2.0804e+05,2.3972e+05
9.436343e+02,2.7605e+05,1.9163e+05,1.9202e+05,1.8891e+05,1.7946e+05,2.0995e+05,1.7865e+05,6.7405e+04,1.9334e+05,1.9515e+05,2.2103e+05,2.0761e+05,2.3884e+05
9.529438e+02,2.7412e+05,1.9162e+05,1.9201e+05,1.8891e+05,1.7946e+05,2.0973e+05,1.7843e+05,6.7327e+04,1.9328e+05,1.9508e+05,2.2103e+05,2.0717e+05,2.3798e+05
9.623451e+02,2.7221e+05,1.9161e+05,1.9201e+05,1.8891e+05,1.7946e+05,2.0952e+05,1.7822e+05,6.7250e+04,1.9323e+05,1.9501e+05,2.2103e+05,2.0675e+05,2.3712e+05
9.718392e+02,2.7133e+05,1.9160e+05,1.9200e+05,1.8891e+05,1.7946e+05,2.0931e+05,1.7801e+05,6.7173e+04,1.9318e+05,1.9494e+05,2.2103e+05,2.0632e+05,2.3627e+05
9.814270e+02,2.7133e+05,1.9159e+05,1.9200e+05,1.8891e+05,1.7946e+05,2.0910e+05,1.7780e+05,6.7098e+04,1.9312e+05,1.9487e+05,2.2103e+05,2.0590e+05,2.3543e+05
9.911093e+02,2.7133e+05,1.9158e+05,1.9199e+05,1.8891e+05,1.7946e+05,2.0889e+05,1.7759e+05,6.7023e+04,1.9307e+05,1.9480e+05,2.2103e+05,2.0548e+05,2.3460e+05
1.000887e+03,2.7073e+05,1.9157e+05,1.9199e+05,1.8891e+05,1.7946e+05,2.0868e+05,1.7738e+05,6.6949e+04,1.9302e+05,1.9473e+05,2.2102e+05,2.0507e+05,2.3378e+05
1.010762e+03,2.6884e+05,1.9156e+05,1.9198e+05,1.8891e+05,1.7946e+05,2.0848e+05,1.7718e+05,6.6875e+04,1.9297e+05,1.9467e+05,2.2102e+05,2.0466e+05,2.3296e+05
1.020733e+03,2.6828e+05,1.9155e+05,1.9198e+05,1.8891e+05,1.7946e+05,2.0828e+05,1.7698e+05,6.6802e+04,1.9292e+05,1.9460e+05,2.2102e+05,2.0426e+05,2.3215e+05
1.030803e+03,2.6828e+05,1.9154e+05,1.9197e+05,1.8891e+05,1.7946e+05,2.0808e+05,1.7678e+05,6.6730e+04,1.9287e+05,1.9453e+05,2.2102e+05,2.0386e+05,2.3135e+05
1.040973e+03,2.6828e+05,1.9153e+05,1.9197e+05,1.8891e+05,1.7946e+05,2.0788e+05,1.7658e+05,6.6659e+04,1.9282e+05,1.9447e+05,2.2102e+05,2.0346e+05,2.3056e+05
1.051243e+03,2.6738e+05,1.9153e+05,1.9196e+05,1.8891e+05,1.7946e+05,2.0768e+05,1.7638e+05,6.6588e+04,1.9277e+05,1.9440e+05,2.2102e+05,2.0307e+05,2.2977e+05
1.061614e+03,2.6551e+05,1.9152e+05,1.9196e+05,1.8891e+05,1.7946e+05,2.0749e+05,1.7619e+05,6.6519e+04,1.9272e+05,1.9434e+05,2.2102e+05,2.0268e+05,2.2900e+05
1.072087e+03,2.6526e+05,1.9151e+05,1.9195e+05,1.8891e+05,1.7946e+05,2.0730e+05,1.7600e+05,6.6449e+04,1.9267e+05,1.9427e+05,2.2102e+05,2.0230e+05,2.2823e+05
1.082664e+03,2.6526e+05,1.9150e+05,1.9195e+05,1.8891e+05,1.7946e+05,2.0711e+05,1.7581e+05,6.6381e+04,1.9263e+05,1.9421e+05,2.2102e+05,2.0192e+05,2.2747e+05
1.093345e+03,2.6526e+05,1.9149e+05,1.9194e+05,1.8891e+05,1.7946e+05,2.0692e+05,1.7562e+05,6.6313e+04,1.9258e+05,1.9415e+05,2.2102e+05,2.0154e+05,2.2671e+05
1.104132e+03,2.6407e+05,1.9148e+05,1.9194e+05,1.8891e+05,1.7946e+05,2.0673e+05,1.7543e+05,6.6246e+04,1.9253e+05,1.9409e+05,2.2102e+05,2.0117e+05,2.2596e+05
1.115024e+03,2.6228e+05,1.9147e+05,1.9194e+05,1.8891e+05,1.7946e+05,2.0655e+05,1.7525e+05,6.6179e+04,1.9249e+05,1.9402e+05,2.2102e+05,2.0080e+05,2.2522e+05
1.126025e+03,2.6228e+05,1.9146e+05,1.9193e+05,1.8891e+05,1.7946e+05,2.0636e+05,1.7506e+05,6.6113e+04,1.9244e+05,1.9396e+05,2.2102e+05,2.0043e+05,2.2449e+05
1.137134e+03,2.6228e+05,1.9146e+05,1.9193e+05,1.8891e+05,1.7946e+05,2.0618e+05,1.7488e+05,6.6048e+04,1.9240e+05,1.9390e+05,2.2101e+05,2.0007e+05,2.2377e+05
1.148352e+03,2.6228e+05,1.9145e+05,1.9192e+05,1.8891e+05,1.7946e+05,2.0600e+05,1.7470e+05,6.5983e+04,1.9235e+05,1.9384e+05,2.2101e+05,1.9971e+05,2.2305e+05
1.159681e+03,2.6081e+05,1.9144e+05,1.9192e+05,1.8891e+05,1.7946e+05,2.0582e+05,1.7452e+05,6.5919e+04,1.9231e+05,1.9378e+05,2.2101e+05,1.9935e+05,2.2234e+05
1.171122e+03,2.5932e+05,1.9143e+05,1.9191e+05,1.8891e+05,1.7946e+05,2.0565e+05,1.7435e+05,6.5856e+04,1.9226e+05,1.9373e+05,2.2101e+05,1.9900e+05,2.2163e+05
1.182676e+03,2.5932e+05,1.9142e+05,1.9191e+05,1.8891e+05,1.7946e+05,2.0547e+05,1.7417e+05,6.5793e+04,1.9222e+05,1.9367e+05,2.2101e+05,1.9865e+05,2.2094e+05
1.194344e+03,2.5932e+05,1.9141e+05,1.9191e+05,1.8891e+05,1.7946e+05,2.0530e+05,1.7400e+05,6.5731e+04,1.9218e+05,1.9361e+05,2.2101e+05,1.9831e+05,2.2024e+05
1.206127e+03,2.5932e+05,1.9141e+05,1.9190e+05,1.8891e+05,1.7946e+05,2.0513e+05,1.7383e+05,6.5669e+04,1.9213e+05,1.9355e+05,2.2101e+05,1.9796e+05,2.1956e+05
1.218026e+03,2.5758e+05,1.9140e+05,1.9190e+05,1.8891e+05,1.7946e+05,2.0496e+05,1.7366e+05,6.5608e+04,1.9209e+05,1.9350e+05,2.2101e+05,1.9763e+05,2.1888e+05
1.230043e+03,2.5641e+05,1.9139e+05,1.9190e+05,1.8891e+05,1.7946e+05,2.0479e+05,1.7349e+05,6.5548e+04,1.9205e+05,1.9344e+05,2.2101e+05,1.9729e+05,2.1821e+05
1.242178e+03,2.5641e+05,1.9138e+05,1.9189e+05,1.8891e+05,1.7946e+05,2.0463e+05,1.7333e+05,6.5488e+04,1.9201e+05,1.9339e+05,2.2101e+05,1.9696e+05,2.1755e+05
1.254432e+03,2.5641e+05,1.9138e+05,1.9189e+05,1.8891e+05,1.7946e+05,2.0446e+05,1.7316e+05,6.5429e+04,1.9197e+05,1.9333e+05,2.2101e+05,1.9663e+05,2.1689e+05
1.266808e+03,2.5618e+05,1.9137e+05,1.9188e+05,1.8891e+05,1.7946e+05,2.0430e+05,1.7300e+05,6.5370e+04,1.9193e+05,1.9328e+05,2.2101e+05,1.9630e+05,2.1624e+05
1.279306e+03,2.5439e+05,1.9136e+05,1.9188e+05,1.8891e+05,1.7946e+05,2.0414e+05,1.7284e+05,6.5312e+04,1.9188e+05,1.9322e+05,2.2101e+05,1.9598e+05,2.1560e+05
1.291927e+03,2.5352e+05,1.9135e+05,1.9188e+05,1.8891e+05,1.7946e+05,2.0398e+05,1.7268e+05,6.5255e+04,1.9184e+05,1.9317e+05,2.2101e+05,1.9566e+05,2.1496e+05
1.304673e+03,2.5352e+05,1.9135e+05,1.9187e+05,1.8891e+05,1.7946e+05,2.0382e+05,1.7252e+05,6.5198e+04,1.9181e+05,1.9312e+05,2.2101e+05,1.9535e+05,2.1433e+05
1.317544e+03,2.5352e+05,1.9134e+05,1.9187e+05,1.8891e+05,1.7946e+05,2.0366e+05,1.7236e+05,6.5142e+04,1.9177e+05,1.9307e+05,2.2100e+05,1.9503e+05,2.1370e+05
1.330542e+03,2.5301e+05,1.9133e+05,1.9187e+05,1.8891e+05,1.7946e+05,2.0351e+05,1.7221e+05,6.5086e+04,1.9173e+05,1.9302e+05,2.2100e+05,1.9472e+05,2.1308e+05
1.343669e+03,2.5124e+05,1.9132e+05,1.9186e+05,1.8891e+05,1.7946e+05,2.0336e+05,1.7206e+05,6.5031e+04,1.9169e+05,1.9296e+05,2.2100e+05,1.9442e+05,2.1247e+05
1.356925e+03,2.5067e+05,1.9132e+05,1.9186e+05,1.8891e+05,1.7946e+05,2.0320e+05,1.7190e+05,6.4976e+04,1.9165e+05,1.9291e+05,2.2100e+05,1.9411e+05,2.1186e+05
1.370312e+03,2.5067e+05,1.9131e+05,1.9185e+05,1.8891e+05,1.7946e+05,2.0305e+05,1.7175e+05,6.4922e+04,1.9161e+05,1.9286e+05,2.2100e+05,1.9381e+05,2.1126e+05
1.383831e+03,2.5067e+05,1.9130e+05,1.9185e+05,1.8891e+05,1.7946e+05,2.0290e+05,1.7160e+05,6.4868e+04,1.9158e+05,1.9281e+05,2.2100e+05,1.9351e+05,2.1066e+05
1.397483e+03,2.4988e+05,1.9130e+05,1.9185e+05,1.8891e+05,1.7946e+05,2.0276e+05,1.7146e+05,6.4815e+04,1.9154e+05,1.9277e+05,2.2100e+05,1.9322e+05,2.1007e+05
1.411270e+03,2.4814e+05,1.9129e+05,1.9184e+05,1.8891e+05,1.7946e+05,2.0261e+05,1.7131e+05,6.4762e+04,1.9150e+05,1.9272e+05,2.2100e+05,1.9293e+05,2.0948e+05
1.425193e+03,2.4785e+05,1.9128e+05,1.9184e+05,1.8891e+05,1.7946e+05,2.0247e+05,1.7117e+05,6.4710e+04,1.9147e+05,1.9267e+05,2.2100e+05,1.9264e+05,2.0891e+05
1.439253e+03,2.4785e+05,1.9128e+05,1.9184e+05,1.8891e+05,1.7946e+05,2.0232e+05,1.7102e+05,6.4659e+04,1.9143e+05,1.9262e+05,2.2100e+05,1.9235e+05,2.0833e+05
1.453452e+03,2.4785e+05,1.9127e+05,1.9183e+05,1.8891e+05,1.7946e+05,2.0218e+05,1.7088e+05,6.4608e+04,1.9140e+05,1.9257e+05,2.2100e+05,1.9207e+05,2.0777e+05
1.467792e+03,2.4679e+05,1.9126e+05,1.9183e+05,1.8891e+05,1.7946e+05,2.0204e+05,1.7074e+05,6.4557e+04,1.9136e+05,1.9253e+05,2.2100e+05,1.9179e+05,2.0720e+05
1.482272e+03,2.4507e+05,1.9126e+05,1.9183e+05,1.8891e+05,1.7946e+05,2.0190e+05,1.7060e+05,6.4507e+04,1.9133e+05,1.9248e+05,2.2100e+05,1.9151e+05,2.0665e+05
1.496896e+03,2.4506e+05,1.9125e+05,1.9182e+05,1.8891e+05,1.7946e+05,2.0176e+05,1.7046e+05,6.4457e+04,1.9129e+05,1.9244e+05,2.2100e+05,1.9123e+05,2.0610e+05
1.511663e+03,2.4506e+05,1.9124e+05,1.9182e+05,1.8891e+05,1.7946e+05,2.0163e+05,1.7033e+05,6.4408e+04,1.9126e+05,1.9239e+05,2.2100e+05,1.9096e+05,2.0555e+05
1.526577e+03,2.4506e+05,1.9124e+05,1.9182e+05,1.8891e+05,1.7946e+05,2.0149e+05,1.7019e+05,6.4360e+04,1.9122e+05,1.9235e+05,2.2100e+05,1.9069e+05,2.0501e+05
1.541637e+03,2.4374e+05,1.9123e+05,1.9182e+05,1.8891e+05,1.7946e+05,2.0136e+05,1.7006e+05,6.4311e+04,1.9119e+05,1.9230e+05,2.2100e+05,1.9042e+05,2.0447e+05
1.556847e+03,2.4230e+05,1.9122e+05,1.9181e+05,1.8891e+05,1.7946e+05,2.0123e+05,1.6993e+05,6.4264e+04,1.9116e+05,1.9226e+05,2.2099e+05,1.9016e+05,2.0394e+05
1.572206e+03,2.4230e+05,1.9122e+05,1.9181e+05,1.8891e+05,1.7946e+05,2.0110e+05,1.6980e+05,6.4217e+04,1.9112e+05,1.9221e+05,2.2099e+05,1.8989e+05,2.0342e+05
1.587717e+03,2.4046e+05,1.9121e+05,1.9181e+05,1.8891e+05,1.7946e+05,2.0097e+05,1.6967e+05,6.4170e+04,1.9109e+05,1.9217e+05,2.2099e+05,1.8963e+05,2.0290e+05
1.603380e+03,2.3995e+05,1.9121e+05,1.9180e+05,1.8891e+05,1.7946e+05,2.0084e+05,1.6954e+05,6.4124e+04,1.9106e+05,1.9213e+05,2.2099e+05,1.8938e+05,2.0239e+05
1.619199e+03,2.3944e+05,1.9120e+05,1.9180e+05,1.8891e+05,1.7946e+05,2.0071e+05,1.6941e+05,6.4078e+04,1.9103e+05,1.9209e+05,2.2099e+05,1.8912e+05,2.0188e+05
1.635173e+03,2.3893e+05,1.9119e+05,1.9180e+05,1.8891e+05,1.7946e+05,2.0058e+05,1.6928e+05,6.4032e+04,1.9100e+05,1.9204e+05,2.2099e+05,1.8887e+05,2.0137e+05
1.651305e+03,2.3843e+05,1.9119e+05,1.9179e+05,1.8891e+05,1.7946e+05,2.0046e+05,1.6916e+05,6.3987e+04,1.9096e+05,1.9200e+05,2.2099e+05,1.8862e+05,2.0087e+05
1.667596e+03,2.3794e+05,1.9118e+05,1.9179e+05,1.8891e+05,1.7946e+05,2.0033e+05,1.6903e+05,6.3943e+04,1.9093e+05,1.9196e+05,2.2099e+05,1.8837e+05,2.0038e+05
1.684048e+03,2.3745e+05,1.9118e+05,1.9179e+05,1.8891e+05,1.7946e+05,2.0021e+05,1.6891e+05,6.3899e+04,1.9090e+05,1.9192e+05,2.2099e+05,1.8813e+05,1.9989e+05
1.700662e+03,2.3696e+05,1.9117e+05,1.9179e+05,1.8891e+05,1.7946e+05,2.0009e+05,1.6879e+05,6.3855e+04,1.9087e+05,1.9188e+05,2.2099e+05,1.8789e+05,1.9940e+05
1.717440e+03,2.3648e+05,1.9117e+05,1.9178e+05,1.8891e+05,1.7946e+05,1.9997e+05,1.6867e+05,6.3812e+04,1.9084e+05,1.9184e+05,2.2099e+05,1.8765e+05,1.9892e+05
1.734383e+03,2.3601e+05,1.9116e+05,1.9178e+05,1.8891e+05,1.7946e+05,1.9985e+05,1.6855e+05,6.3769e+04,1.9081e+05,1.9180e+05,2.2099e+05,1.8741e+05,1.9845e+05
1.751494e+03,2.3554e+05,1.9116e+05,1.9178e+05,1.8891e+05,1.7946e+05,1.9973e+05,1.6843e+05,6.3727e+04,1.9078e+05,1.9176e+05,2.2099e+05,1.8717e+05,1.9798e+05
1.768774e+03,2.3507e+05,1.9115e+05,1.9177e+05,1.8891e+05,1.7946e+05,1.9962e+05,1.6832e+05,6.3685e+04,1.9075e+05,1.9172e+05,2.2099e+05,1.8694e+05,1.9751e+05
1.786224e+03,2.3461e+05,1.9114e+05,1.9177e+05,1.8891e+05,1.7946e+05,1.9950e+05,1.6820e+05,6.3643e+04,1.9073e+05,1.9169e+05,2.2099e+05,1.8671e+05,1.9705e+05
1.803846e+03,2.3415e+05,1.9114e+05,1.9177e+05,1.8891e+05,1.7946e+05,1.9939e+05,1.6809e+05,6.3602e+04,1.9070e+05,1.9165e+05,2.2099e+05,1.8648e+05,1.9659e+05
1.821642e+03,2.3370e+05,1.9113e+05,1.9177e+05,1.8891e+05,1.7946e+05,1.9927e+05,1.6797e+05,6.3561e+04,1.9067e+05,1.9161e+05,2.2099e+05,1.8625e+05,1.9614e+05
1.839613e+03,2.3325e+05,1.9113e+05,1.9176e+05,1.8891e+05,1.7946e+05,1.9916e+05,1.6786e+05,6.3521e+04,1.9064e+05,1.9157e+05,2.2099e+05,1.8603e+05,1.9569e+05
1.857762e+03,2.3281e+05,1.9112e+05,1.9176e+05,1.8891e+05,1.7946e+05,1.9905e+05,1.6775e+05,6.3481e+04,1.9061e+05,1.9154e+05,2.2099e+05,1.8581e+05,1.9525e+05
1.876090e+03,2.3237e+05,1.9112e+05,1.9176e+05,1.8891e+05,1.7946e+05,1.9894e+05,1.6764e+05,6.3441e+04,1.9059e+05,1.9150e+05,2.2099e+05,1.8559e+05,1.9481e+05
1.894599e+03,2.3193e+05,1.9111e+05,1.9176e+05,1.8891e+05,1.7946e+05,1.9883e+05,1.6753e+05,6.3402e+04,1.9056e+05,1.9146e+05,2.2099e+05,1.8537e+05,1.9437e+05
1.913290e+03,2.3150e+05,1.9111e+05,1.9175e+05,1.8891e+05,1.7946e+05,1.9872e+05,1.6742e+05,6.3363e+04,1.9053e+05,1.9143e+05,2.2098e+05,1.8515e+05,1.9394e+05
1.932166e+03,2.3107e+05,1.9110e+05,1.9175e+05,1.8891e+05,1.7946e+05,1.9862e+05,1.6732e+05,6.3325e+04,1.9050e+05,1.9139e+05,2.2098e+05,1.8494e+05,1.9351e+05
1.951228e+03,2.3065e+05,1.9110e+05,1.9175e+05,1.8891e+05,1.7946e+05,1.9851e+05,1.6721e+05,6.3287e+04,1.9048e+05,1.9136e+05,2.2098e+05,1.8473e+05,1.9309e+05
1.970478e+03,2.3023e+05,1.9109e+05,1.9175e+05,1.8891e+05,1.7946e+05,1.9841e+05,1.6711e+05,6.3249e+04,1.9045e+05,1.9132e+05,2.2098e+05,1.8452e+05,1.9267e+05
1.989918e+03,2.2982e+05,1.9109e+05,1.9174e+05,1.8891e+05,1.7946e+05,1.9830e+05,1.6700e+05,6.3212e+04,1.9043e+05,1.9129e+05,2.2098e+05,1.8431e+05,1.9226e+05
2.009549e+03,2.2941e+05,1.9108e+05,1.9174e+05,1.8891e+05,1.7946e+05,1.9820e+05,1.6690e+05,6.3175e+04,1.9040e+05,1.9125e+05,2.2098e+05,1.8411e+05,1.9185e+05
2.029375e+03,2.2900e+05,1.9108e+05,1.9174e+05,1.8891e+05,1.7946e+05,1.9810e+05,1.6680e+05,6.3138e+04,1.9037e+05,1.9122e+05,2.2098e+05,1.8390e+05,1.9144e+05
2.049396e+03,2.2860e+05,1.9107e+05,1.9174e+05,1.8891e+05,1.7946e+05,1.9800e+05,1.6670e+05,6.3102e+04,1.9035e+05,1.9119e+05,2.2098e+05,1.8370e+05,1.9104e+05
2.069614e+03,2.2820e+05,1.9107e+05,1.9173e+05,1.8891e+05,1.7946e+05,1.9790e+05,1.6660e+05,6.3066e+04,1.9032e+05,1.9115e+05,2.2098e+05,1.8350e+05,1.9064e+05
2.090032e+03,2.2780e+05,1.9107e+05,1.9173e+05,1.8891e+05,1.7946e+05,1.9780e+05,1.6650e+05,6.3031e+04,1.9030e+05,1.9112e+05,2.2098e+05,1.8331e+05,1.9024e+05
2.110652e+03,2.2741e+05,1.9106e+05,1.9173e+05,1.8891e+05,1.7946e+05,1.9770e+05,1.6640e+05,6.2996e+04,1.9028e+05,1.9109e+05,2.2098e+05,1.8311e+05,1.8985e+05
2.131474e+03,2.2703e+05,1.9106e+05,1.9173e+05,1.8891e+05,1.7946e+05,1.9761e+05,1.6631e+05,6.2961e+04,1.9025e+05,1.9106e+05,2.2098e+05,1.8292e+05,1.8947e+05
2.152503e+03,2.2664e+05,1.9105e+05,1.9173e+05,1.8891e+05,1.7946e+05,1.9751e+05,1.6621e+05,6.2926e+04,1.9023e+05,1.9102e+05,2.2098e+05,1.8273e+05,1.8908e+05
2.173738e+03,2.2626e+05,1.9105e+05,1.9172e+05,1.8891e+05,1.7946e+05,1.9742e+05,1.6612e+05,6.2892e+04,1.9020e+05,1.9099e+05,2.2098e+05,1.8254e+05,1.8870e+05
2.195183e+03,2.2589e+05,1.9104e+05,1.9172e+05,1.8891e+05,1.7946e+05,1.9732e+05,1.6602e+05,6.2858e+04,1.9018e+05,1.9096e+05,2.2098e+05,1.8235e+05,1.8833e+05
2.216840e+03,2.2552e+05,1.9104e+05,1.9172e+05,1.8891e+05,1.7946e+05,1.9723e+05,1.6593e+05,6.2825e+04,1.9016e+05,1.9093e+05,2.2098e+05,1.8216e+05,1.8796e+05
2.238711e+03,2.2515e+05,1.9103e+05,1.9172e+05,1.8891e+05,1.7946e+05,1.9714e+05,1.6584e+05,6.2792e+04,1.9013e+05,1.9090e+05,2.2098e+05,1.8198e+05,1.8759e+05
2.260797e+03,2.2478e+05,1.9103e+05,1.9171e+05,1.8891e+05,1.7946e+05,1.9705e+05,1.6575e+05,6.2759e+04,1.9011e+05,1.9087e+05,2.2098e+05,1.8180e+05,1.8722e+05
2.283101e+03,2.2442e+05,1.9103e+05,1.9171e+05,1.8891e+05,1.7946e+05,1.9696e+05,1.6566e+05,6.2726e+04,1.9009e+05,1.9084e+05,2.2098e+05,1.8161e+05,1.8686e+05
2.305625e+03,2.2406e+05,1.9102e+05,1.9171e+05,1.8891e+05,1.7946e+05,1.9687e+05,1.6557e+05,6.2694e+04,1.9007e+05,1.9081e+05,2.2098e+05,1.8144e+05,1.8650e+05
2.328371e+03,2.2371e+05,1.9102e+05,1.9171e+05,1.8891e+05,1.7946e+05,1.9678e+05,1.6548e+05,6.2662e+04,1.9004e+05,1.9078e+05,2.2098e+05,1.8126e+05,1.8615e+05
2.351342e+03,2.2336e+05,1.9101e+05,1.9171e+05,1.8891e+05,1.7946e+05,1.9669e+05,1.6539e+05,6.2631e+04,1.9002e+05,1.9075e+05,2.2098e+05,1.8108e+05,1.8580e+05
2.374539e+03,2.2301e+05,1.9101e+05,1.9170e+05,1.8891e+05,1.7946e+05,1.9660e+05,1.6530e+05,6.2599e+04,1.9000e+05,1.9072e+05,2.2098e+05,1.8091e+05,1.8545e+05
2.397966e+03,2.2267e+05,1.9101e+05,1.9170e+05,1.8891e+05,1.7946e+05,1.9652e+05,1.6522e+05,6.2568e+04,1.8998e+05,1.9069e+05,2.2098e+05,1.8074e+05,1.8511e+05
2.421623e+03,2.2233e+05,1.9100e+05,1.9170e+05,1.8891e+05,1.7946e+05,1.9643e+05,1.6513e+05,6.2538e+04,1.8996e+05,1.9067e+05,2.2098e+05,1.8057e+05,1.8477e+05
2.445514e+03,2.2199e+05,1.9100e+05,1.9170e+05,1.8891e+05,1.7946e+05,1.9635e+05,1.6505e+05,6.2507e+04,1.8994e+05,1.9064e+05,2.2098e+05,1.8040e+05,1.8443e+05
2.469640e+03,2.2166e+05,1.9099e+05,1.9170e+05,1.8891e+05,1.7946e+05,1.9626e+05,1.6496e+05,6.2477e+04,1.8992e+05,1.9061e+05,2.2098e+05,1.8023e+05,1.8410e+05
