step,DDP_ratio,DES_LOC_ratio,Local_Adam_ratio,FAVG_OPT_ratio,Neuron_SP_ratio
13880.0,1.000000,1.339549,1.221855,1.599339,1.227674
13890.0,1.000000,1.339957,1.226761,1.599951,1.237871
13900.0,1.000000,1.339957,1.236572,1.601178,1.249053
13910.0,1.000000,1.339957,1.246382,1.602404,1.243064
13920.0,1.000000,1.342246,1.512266,1.607557,1.237528
13930.0,1.000000,1.345107,1.842166,1.613688,1.231140
13940.0,1.000000,1.347684,2.143278,1.619588,1.232433
13950.0,1.000000,1.347684,2.185305,1.623409,1.232193
13960.0,1.000000,1.347684,2.227332,1.627231,1.234733
13970.0,1.000000,1.097912,1.824291,1.327704,1.003136
13980.0,1.000000,0.801007,1.320213,0.969386,0.731638
13990.0,1.000000,0.630501,1.030734,0.763612,0.577716
14000.0,1.000000,0.606987,0.991649,0.731801,0.560952
14010.0,1.000000,0.609805,0.997489,0.730865,0.572790
14020.0,1.000000,0.612368,1.002740,0.729957,0.580907
14030.0,1.000000,0.612368,1.002138,0.729377,0.593081
14040.0,1.000000,0.612368,1.001536,0.728797,0.593633
14050.0,1.000000,0.612088,0.921680,0.728507,0.591731
14060.0,1.000000,0.611530,0.762573,0.728507,0.583000
14070.0,1.000000,0.610971,0.603465,0.728507,0.580675
14080.0,1.000000,0.726915,0.680713,0.867652,0.692848
14090.0,1.000000,0.954294,0.894406,1.140268,0.906262
14100.0,1.000000,1.329912,1.247526,1.590759,1.269125
14110.0,1.000000,1.328689,1.247526,1.590759,1.275830
14120.0,1.000000,1.327467,1.247526,1.590759,1.279455
14130.0,1.000000,1.327242,1.267327,1.591776,1.282527
14140.0,1.000000,1.328510,1.316833,1.594315,1.275553
14150.0,1.000000,1.329779,1.366336,1.596854,1.279418
14160.0,1.000000,1.332312,1.377584,1.601860,1.279610
14170.0,1.000000,1.335170,1.379272,1.607498,1.308043
14180.0,1.000000,1.337996,1.381532,1.613076,1.312789
14190.0,1.000000,1.340447,1.388890,1.617980,1.307508
14200.0,1.000000,1.342900,1.396249,1.622886,1.276404
14210.0,1.000000,1.344373,1.401172,1.627866,1.274368
14220.0,1.000000,1.344373,1.402447,1.632961,1.271332
14230.0,1.000000,1.344373,1.403719,1.638054,1.272851
14240.0,1.000000,1.344373,1.404955,1.636130,1.271163
14250.0,1.000000,1.344373,1.406182,1.632453,1.268255
14260.0,1.000000,1.344206,1.406990,1.630899,1.271147
14270.0,1.000000,1.342559,1.404041,1.648498,1.258791
14280.0,1.000000,1.340920,1.401103,1.666056,1.263317
14290.0,1.000000,1.339935,1.536939,1.676568,1.258606
14300.0,1.000000,1.339935,1.880935,1.676568,1.289126
14310.0,1.000000,1.339935,2.224932,1.676568,1.292224
14320.0,1.000000,1.339935,2.292753,1.676568,1.296815
14330.0,1.000000,1.339935,2.291531,1.676568,1.275903
14340.0,1.000000,1.330033,2.290308,1.676568,1.272434
14350.0,1.000000,1.231025,2.289086,1.676568,1.274741
14360.0,1.000000,1.132013,2.287863,1.676568,1.270191
14370.0,1.000000,1.111429,2.153162,1.676568,1.277151
14380.0,1.000000,1.208484,1.818238,1.676568,1.277411
14390.0,1.000000,1.305539,1.483317,1.676568,1.277382
14400.0,1.000000,1.335187,1.383727,1.676568,1.270009
14410.0,1.000000,1.335949,1.384996,1.676568,1.265364
14420.0,1.000000,1.336635,1.386140,1.675591,1.271719
14430.0,1.000000,1.336635,1.386140,1.665813,1.270937
14440.0,1.000000,1.336635,1.386140,1.656032,1.292789
14450.0,1.000000,1.336635,1.384672,1.647722,1.297532
14460.0,1.000000,1.336635,1.381005,1.641609,1.300676
14470.0,1.000000,1.336635,1.377339,1.635499,1.270145
14480.0,1.000000,1.336635,1.376238,1.635441,1.260112
14490.0,1.000000,1.336635,1.376238,1.637981,1.267314
14500.0,1.000000,1.336797,1.371393,1.639242,1.275749
14510.0,1.000000,1.338434,1.322889,1.629009,1.278180
14520.0,1.000000,1.340074,1.274266,1.618751,1.273631
14530.0,1.000000,1.341719,1.245154,1.612884,1.276711
14540.0,1.000000,1.343367,1.245455,1.613637,1.286642
14550.0,1.000000,1.345020,1.245757,1.614392,1.281611
14560.0,1.000000,1.344313,1.244733,1.610493,1.278126
14570.0,1.000000,1.342600,1.243147,1.604616,1.270044
14580.0,1.000000,1.341183,1.241722,1.599217,1.269352
14590.0,1.000000,1.342410,1.241722,1.597990,1.264323
14600.0,1.000000,1.343636,1.241722,1.596764,1.273937
14610.0,1.000000,1.344373,1.241722,1.595537,1.275073
14620.0,1.000000,1.344373,1.241722,1.594311,1.281270
14630.0,1.000000,1.344373,1.241722,1.593084,1.269553
14640.0,1.000000,1.341212,1.240451,1.589986,1.260071
14650.0,1.000000,1.336714,1.238642,1.586102,1.255290
14660.0,1.000000,1.332237,1.236842,1.582236,1.240180
14670.0,1.000000,1.333502,1.246963,1.587298,1.242096
14680.0,1.000000,1.334768,1.257086,1.592360,1.241871
14690.0,1.000000,1.334877,1.413541,1.597055,1.251224
14700.0,1.000000,1.333253,1.788861,1.601192,1.252864
14710.0,1.000000,1.331634,2.163266,1.605322,1.240619
14720.0,1.000000,1.333131,2.277345,1.611327,1.237722
14730.0,1.000000,1.335971,2.280116,1.618156,1.240154
14740.0,1.000000,1.338817,2.282895,1.624999,1.244073
14750.0,1.000000,1.338817,1.846318,1.620571,1.240394
14760.0,1.000000,1.338817,1.409744,1.616145,1.243020
14770.0,1.000000,1.339469,1.143812,1.611104,1.249367
14780.0,1.000000,1.341104,1.133831,1.605138,1.258760
14790.0,1.000000,1.342743,1.123825,1.599157,1.258254
14800.0,1.000000,1.339797,1.117948,1.590711,1.247643
14810.0,1.000000,1.334914,1.113873,1.581268,1.239308
14820.0,1.000000,1.330066,1.109828,1.571894,1.232386
14830.0,1.000000,1.328397,1.106524,1.568668,1.238722
14840.0,1.000000,1.326730,1.103223,1.565446,1.239041
14850.0,1.000000,1.323888,1.107429,1.562280,1.239789
14860.0,1.000000,1.319280,1.122857,1.559193,1.235379
14870.0,1.000000,1.314686,1.138246,1.556117,1.237980
14880.0,1.000000,1.312892,1.143700,1.554356,1.235059
14890.0,1.000000,1.312290,1.144903,1.553153,1.243283
14900.0,1.000000,1.311690,1.146106,1.551950,1.248398
14910.0,1.000000,1.311690,1.146106,1.551950,1.269658
14920.0,1.000000,1.311690,1.146106,1.551950,1.271917
14930.0,1.000000,1.311690,1.169332,1.553823,1.267541
14940.0,1.000000,1.311690,1.246755,1.560067,1.254557
14950.0,1.000000,1.311690,1.324177,1.566311,1.249616
14960.0,1.000000,1.320039,1.354242,1.580373,1.255681
14970.0,1.000000,1.332116,1.364133,1.598003,1.267839
14980.0,1.000000,1.344373,1.374173,1.615895,1.275712
14990.0,1.000000,1.342726,1.372489,1.616365,1.271261
15000.0,1.000000,1.341083,1.370810,1.616835,1.262642
15010.0,1.000000,1.339935,1.347170,1.614497,1.260473
15020.0,1.000000,1.339935,1.272277,1.605611,1.267971
15030.0,1.000000,1.339935,1.197385,1.596725,1.270337
15040.0,1.000000,1.339935,1.174062,1.593205,1.276495
15050.0,1.000000,1.339935,1.172839,1.591982,1.281225
15060.0,1.000000,1.339935,1.171617,1.590759,1.304634
15070.0,1.000000,1.339935,1.171617,1.589537,1.315128
15080.0,1.000000,1.339935,1.171617,1.588314,1.313693
15090.0,1.000000,1.340567,1.171171,1.586855,1.283233
15100.0,1.000000,1.342668,1.169685,1.584841,1.267065
15110.0,1.000000,1.344766,1.168206,1.582837,1.258888
15120.0,1.000000,1.344248,1.166768,1.580036,1.254475
15130.0,1.000000,1.342614,1.165349,1.576899,1.255973
15140.0,1.000000,1.340983,1.163933,1.573769,1.251422
15150.0,1.000000,1.339283,1.163933,1.572557,1.259455
15160.0,1.000000,1.337583,1.163933,1.571342,1.254767
15170.0,1.000000,1.332501,1.284242,1.567326,1.251518
15180.0,1.000000,1.319664,1.680997,1.556893,1.246593
15190.0,1.000000,1.307035,2.071303,1.546625,1.237811
15200.0,1.000000,1.302042,2.225657,1.544046,1.233240
15210.0,1.000000,1.302042,2.225657,1.546513,1.227090
15220.0,1.000000,1.302042,2.225657,1.548980,1.235221
15230.0,1.000000,1.300217,2.222536,1.550367,1.234841
15240.0,1.000000,1.298396,2.219424,1.551748,1.263492
15250.0,1.000000,1.297125,2.084841,1.553779,1.262360
15260.0,1.000000,1.297125,1.643474,1.557330,1.263155
15270.0,1.000000,1.297125,1.202105,1.560880,1.232705
15280.0,1.000000,1.296387,1.068321,1.555664,1.228502
15290.0,1.000000,1.295157,1.139591,1.544604,1.227505
15300.0,1.000000,1.293929,1.210862,1.533544,1.232469
15310.0,1.000000,1.304738,1.219784,1.545164,1.245303
15320.0,1.000000,1.315727,1.228854,1.556973,1.261213
15330.0,1.000000,1.323647,1.235743,1.565929,1.272931
15340.0,1.000000,1.324039,1.237241,1.567827,1.274457
15350.0,1.000000,1.324433,1.238743,1.569730,1.277267
15360.0,1.000000,1.325037,1.241154,1.572786,1.274222
15370.0,1.000000,1.325781,1.244178,1.576618,1.278978
15380.0,1.000000,1.326533,1.247220,1.580472,1.278775
15390.0,1.000000,1.325882,1.248952,1.581524,1.287602
15400.0,1.000000,1.325071,1.250540,1.582261,1.283539
15410.0,1.000000,1.324871,1.252025,1.582783,1.294447
15420.0,1.000000,1.326098,1.253252,1.582783,1.291864
15430.0,1.000000,1.327325,1.254478,1.582783,1.298387
15440.0,1.000000,1.328551,1.486756,1.585727,1.289313
15450.0,1.000000,1.329778,1.873070,1.590631,1.287182
15460.0,1.000000,1.331004,2.259385,1.595537,1.294231
15470.0,1.000000,1.334565,2.298015,1.601758,1.295769
15480.0,1.000000,1.338387,2.298015,1.608128,1.301598
15490.0,1.000000,1.341920,2.298856,1.614279,1.291837
15500.0,1.000000,1.344798,2.301680,1.619947,1.294560
15510.0,1.000000,1.347680,2.304512,1.625628,1.288004
15520.0,1.000000,1.347105,2.056069,1.627445,1.288027
15530.0,1.000000,1.344223,1.640918,1.626675,1.286853
15540.0,1.000000,1.341347,1.226789,1.625906,1.284301
15550.0,1.000000,1.339915,1.179856,1.613221,1.289763
15560.0,1.000000,1.338640,1.173660,1.599212,1.290394
15570.0,1.000000,1.337381,1.169322,1.589404,1.295711
15580.0,1.000000,1.336155,1.169322,1.589404,1.298295
15590.0,1.000000,1.334928,1.169322,1.589404,1.300097
15600.0,1.000000,1.333702,1.168462,1.588235,1.298795
15610.0,1.000000,1.332476,1.167031,1.586290,1.306515
15620.0,1.000000,1.331255,1.165605,1.584351,1.304278
15630.0,1.000000,1.328943,1.165635,1.579585,1.300965
15640.0,1.000000,1.326521,1.165823,1.574524,1.284963
15650.0,1.000000,1.325510,1.167160,1.570778,1.275386
15660.0,1.000000,1.330128,1.173121,1.572222,1.281194
15670.0,1.000000,1.334769,1.179112,1.573675,1.279606
15680.0,1.000000,1.336635,1.191054,1.574258,1.279698
15690.0,1.000000,1.336635,1.206943,1.574258,1.276592
15700.0,1.000000,1.336635,1.222834,1.574258,1.270491
15710.0,1.000000,1.336635,1.579759,1.579759,1.277941
15720.0,1.000000,1.336635,1.974576,1.585872,1.276483
15730.0,1.000000,1.336635,2.290430,1.591521,1.280070
15740.0,1.000000,1.336635,2.290430,1.595329,1.276126
15750.0,1.000000,1.336635,2.290430,1.599138,1.275026
15760.0,1.000000,1.335901,2.290430,1.602127,1.286934
15770.0,1.000000,1.334678,2.290430,1.604572,1.290790
15780.0,1.000000,1.333456,2.290430,1.607017,1.291788
15790.0,1.000000,1.333334,1.981299,1.597361,1.284937
15800.0,1.000000,1.333334,1.637820,1.586360,1.281670
15810.0,1.000000,1.333334,1.363290,1.577559,1.277016
15820.0,1.000000,1.333334,1.364561,1.577559,1.274285
15830.0,1.000000,1.333334,1.365829,1.577559,1.273194
15840.0,1.000000,1.333334,1.365605,1.577559,1.271545
15850.0,1.000000,1.333334,1.364382,1.577559,1.277527
15860.0,1.000000,1.333334,1.363159,1.577559,1.272902
15870.0,1.000000,1.331134,1.363038,1.577559,1.275800
15880.0,1.000000,1.328689,1.363038,1.577559,1.273360
15890.0,1.000000,1.326490,1.362792,1.577314,1.279426
15900.0,1.000000,1.325267,1.361570,1.576091,1.276394
15910.0,1.000000,1.324044,1.360347,1.574869,1.287382
15920.0,1.000000,1.323432,1.359102,1.574258,1.293375
15930.0,1.000000,1.323432,1.357833,1.574258,1.295253
15940.0,1.000000,1.323432,1.356563,1.574258,1.280088
15950.0,1.000000,1.323432,1.357538,1.577559,1.276230
15960.0,1.000000,1.323432,1.358758,1.581227,1.278990
15970.0,1.000000,1.323276,1.359316,1.584606,1.281849
15980.0,1.000000,1.322486,1.357221,1.586838,1.274354
15990.0,1.000000,1.321702,1.355136,1.589057,1.271851
16000.0,1.000000,1.321311,1.354099,1.591424,1.269114
16010.0,1.000000,1.321311,1.354099,1.593947,1.264412
16020.0,1.000000,1.321311,1.354099,1.596469,1.267516
16030.0,1.000000,1.330155,1.273889,1.590164,1.272082
16040.0,1.000000,1.339978,1.184765,1.582877,1.290688
16050.0,1.000000,1.348145,1.113611,1.576462,1.292462
16060.0,1.000000,1.349676,1.114320,1.573514,1.281711
16070.0,1.000000,1.351204,1.115028,1.570558,1.268511
16080.0,1.000000,1.351974,1.115013,1.568446,1.259980
16090.0,1.000000,1.351974,1.114273,1.567182,1.259183
16100.0,1.000000,1.351974,1.113530,1.565915,1.254152
16110.0,1.000000,1.356533,1.110235,1.569230,1.259490
16120.0,1.000000,1.361620,1.106641,1.573072,1.267881
16130.0,1.000000,1.363862,1.103449,1.574756,1.279015
16140.0,1.000000,1.354661,1.101929,1.567766,1.272862
16150.0,1.000000,1.345524,1.100420,1.560826,1.264916
16160.0,1.000000,1.336866,1.099097,1.556117,1.250784
16170.0,1.000000,1.328648,1.097948,1.553602,1.247278
16180.0,1.000000,1.320461,1.096808,1.551099,1.239191
16190.0,1.000000,1.317150,1.106995,1.549632,1.241685
16200.0,1.000000,1.315061,1.119981,1.548426,1.248293
16210.0,1.000000,1.312710,1.146161,1.548147,1.253804
16220.0,1.000000,1.309300,1.225112,1.551552,1.251393
16230.0,1.000000,1.305904,1.303799,1.554943,1.232556
16240.0,1.000000,1.307757,1.345460,1.561240,1.234286
16250.0,1.000000,1.314896,1.350325,1.570499,1.231276
16260.0,1.000000,1.322084,1.355223,1.579824,1.245374
16270.0,1.000000,1.327533,1.360311,1.588500,1.246484
16280.0,1.000000,1.332576,1.365478,1.597065,1.255549
16290.0,1.000000,1.336389,1.357659,1.602006,1.250767
16300.0,1.000000,1.335167,1.297763,1.592227,1.247340
16310.0,1.000000,1.333944,1.237869,1.582447,1.248333
16320.0,1.000000,1.333334,1.207922,1.576336,1.254376
16330.0,1.000000,1.333334,1.207922,1.573891,1.255798
16340.0,1.000000,1.333334,1.207922,1.571446,1.246128
16350.0,1.000000,1.335028,1.210379,1.573135,1.265103
16360.0,1.000000,1.337159,1.213467,1.575873,1.267740
16370.0,1.000000,1.337966,1.215102,1.577295,1.282320
16380.0,1.000000,1.333455,1.210892,1.573424,1.261398
16390.0,1.000000,1.328970,1.206707,1.569576,1.258641
16400.0,1.000000,1.327345,1.205232,1.567657,1.248881
16410.0,1.000000,1.328568,1.206454,1.567657,1.250060
16420.0,1.000000,1.329790,1.207677,1.567657,1.247302
16430.0,1.000000,1.330033,1.207922,1.566680,1.254490
16440.0,1.000000,1.330033,1.207922,1.565457,1.247936
16450.0,1.000000,1.330033,1.209697,1.564611,1.254027
16460.0,1.000000,1.330033,1.227469,1.567150,1.251573
16470.0,1.000000,1.330033,1.245241,1.569689,1.260513
16480.0,1.000000,1.329831,1.445149,1.573050,1.257897
16490.0,1.000000,1.329427,1.826499,1.577232,1.249939
16500.0,1.000000,1.329028,2.206925,1.581405,1.243197
16510.0,1.000000,1.329922,2.010965,1.586137,1.238474
16520.0,1.000000,1.331140,1.671052,1.591008,1.258685
16530.0,1.000000,1.332237,1.365259,1.595647,1.259600
16540.0,1.000000,1.332237,1.366523,1.598178,1.262616
16550.0,1.000000,1.332237,1.367788,1.600709,1.240775
16560.0,1.000000,1.333048,1.369254,1.597462,1.234701
16570.0,1.000000,1.334675,1.370925,1.588428,1.234263
16580.0,1.000000,1.336307,1.372601,1.579371,1.240331
16590.0,1.000000,1.325714,1.372938,1.577559,1.242043
16600.0,1.000000,1.312064,1.372938,1.577559,1.238928
16610.0,1.000000,1.299490,1.372938,1.577559,1.242847
16620.0,1.000000,1.296582,1.372938,1.577559,1.249358
16630.0,1.000000,1.293675,1.372938,1.577559,1.256688
16640.0,1.000000,1.290684,1.372431,1.577559,1.255078
16650.0,1.000000,1.287567,1.371160,1.577559,1.272096
16660.0,1.000000,1.284452,1.369892,1.577559,1.270165
16670.0,1.000000,1.294586,1.369637,1.576580,1.270427
16680.0,1.000000,1.308032,1.369637,1.575359,1.251961
16690.0,1.000000,1.320294,1.403911,1.574328,1.248230
16700.0,1.000000,1.321910,1.747123,1.575031,1.251632
16710.0,1.000000,1.323531,2.091178,1.575736,1.255159
16720.0,1.000000,1.326034,2.298015,1.577688,1.265405
16730.0,1.000000,1.329854,2.298015,1.581508,1.261934
16740.0,1.000000,1.333674,2.298015,1.585331,1.261009
16750.0,1.000000,1.334438,2.298015,1.589038,1.255743
16760.0,1.000000,1.334438,2.298015,1.592716,1.256034
16770.0,1.000000,1.334560,2.298015,1.596396,1.246795
16780.0,1.000000,1.335787,2.298015,1.600075,1.243156
16790.0,1.000000,1.337013,2.298015,1.603753,1.240551
16800.0,1.000000,1.337750,2.112585,1.604943,1.246273
16810.0,1.000000,1.337750,1.649009,1.602395,1.251649
16820.0,1.000000,1.337750,1.185432,1.599848,1.269059
16830.0,1.000000,1.339062,1.092807,1.595016,1.278570
16840.0,1.000000,1.340708,1.092921,1.589603,1.276714
16850.0,1.000000,1.342191,1.093021,1.584716,1.257581
16860.0,1.000000,1.342191,1.093021,1.584716,1.255844
16870.0,1.000000,1.342191,1.093021,1.584716,1.256160
16880.0,1.000000,1.341040,1.091009,1.583937,1.261661
16890.0,1.000000,1.338164,1.085983,1.581991,1.254915
16900.0,1.000000,1.335295,1.080970,1.580050,1.251594
16910.0,1.000000,1.329090,1.079472,1.578581,1.248987
16920.0,1.000000,1.321447,1.079472,1.577306,1.248236
16930.0,1.000000,1.314529,1.079338,1.575964,1.248299
16940.0,1.000000,1.314144,1.078015,1.574034,1.250313
16950.0,1.000000,1.313763,1.076699,1.572112,1.250645
16960.0,1.000000,1.314509,1.117469,1.570469,1.247832
16970.0,1.000000,1.316955,1.221368,1.569247,1.256531
16980.0,1.000000,1.319400,1.325267,1.568024,1.258308
16990.0,1.000000,1.321909,1.359102,1.572100,1.261710
17000.0,1.000000,1.324448,1.362909,1.578447,1.254426
17010.0,1.000000,1.326857,1.366336,1.584525,1.253080
17020.0,1.000000,1.328077,1.366336,1.588193,1.256576
17030.0,1.000000,1.329299,1.366336,1.591860,1.254212
17040.0,1.000000,1.330522,1.366336,1.595037,1.257408
17050.0,1.000000,1.331745,1.366336,1.597482,1.247546
17060.0,1.000000,1.332967,1.366336,1.599928,1.239638
17070.0,1.000000,1.334222,1.329017,1.596219,1.238070
17080.0,1.000000,1.335492,1.275704,1.589872,1.243353
17090.0,1.000000,1.336635,1.227724,1.583915,1.253693
17100.0,1.000000,1.336635,1.227724,1.581470,1.252583
17110.0,1.000000,1.336635,1.227724,1.579025,1.265190
17120.0,1.000000,1.337449,1.227724,1.577559,1.272058
17130.0,1.000000,1.339486,1.227724,1.577559,1.270222
17140.0,1.000000,1.341523,1.227724,1.577559,1.252550
17150.0,1.000000,1.341884,1.224965,1.575356,1.237285
17160.0,1.000000,1.341524,1.221030,1.572214,1.236411
17170.0,1.000000,1.341165,1.217105,1.569079,1.242814
17180.0,1.000000,1.339828,1.215327,1.568787,1.242109
17190.0,1.000000,1.338490,1.213550,1.568496,1.234375
17200.0,1.000000,1.338017,1.213273,1.571638,1.226817
17210.0,1.000000,1.338851,1.215248,1.579947,1.225702
17220.0,1.000000,1.339683,1.217226,1.588261,1.230189
17230.0,1.000000,1.341075,1.495907,1.594182,1.235328
17240.0,1.000000,1.342706,1.893167,1.599072,1.236944
17250.0,1.000000,1.344335,2.290430,1.603962,1.236122
17260.0,1.000000,1.385344,2.290430,1.607770,1.227230
17270.0,1.000000,1.426356,2.290430,1.611577,1.248976
17280.0,1.000000,1.451718,2.099745,1.614839,1.253184
17290.0,1.000000,1.453610,1.623030,1.617284,1.255971
17300.0,1.000000,1.455503,1.146315,1.619729,1.235222
17310.0,1.000000,1.454587,0.996166,1.618426,1.228116
17320.0,1.000000,1.452461,0.985956,1.615508,1.222525
17330.0,1.000000,1.450333,0.975719,1.612583,1.219311
17340.0,1.000000,1.450333,0.975719,1.607490,1.221033
17350.0,1.000000,1.450333,0.975719,1.602395,1.224977
17360.0,1.000000,1.447103,0.975526,1.597060,1.227193
17370.0,1.000000,1.439033,0.975043,1.591370,1.225091
17380.0,1.000000,1.430973,0.974561,1.585682,1.226340
17390.0,1.000000,1.429651,0.963225,1.582574,1.226744
17400.0,1.000000,1.431212,0.947251,1.580573,1.229209
17410.0,1.000000,1.432771,0.931289,1.578569,1.230083
17420.0,1.000000,1.430459,0.930829,1.577791,1.245703
17430.0,1.000000,1.428149,0.930370,1.577013,1.247786
17440.0,1.000000,1.415659,0.929914,1.575479,1.253138
17450.0,1.000000,1.379417,0.929456,1.572167,1.234883
17460.0,1.000000,1.343211,0.928999,1.568858,1.225690
17470.0,1.000000,1.330618,1.264574,1.571595,1.213833
17480.0,1.000000,1.328137,1.743769,1.576921,1.214762
17490.0,1.000000,1.325658,2.222489,1.582236,1.223224
17500.0,1.000000,1.327275,2.225201,1.589047,1.232812
17510.0,1.000000,1.328896,2.227919,1.595874,1.243612
17520.0,1.000000,1.329653,2.229825,1.601804,1.231485
17530.0,1.000000,1.328384,2.229825,1.605611,1.224827
17540.0,1.000000,1.327114,2.229825,1.609419,1.219914
17550.0,1.000000,1.326733,2.245537,1.612272,1.226920
17560.0,1.000000,1.326733,2.267983,1.614717,1.237792
17570.0,1.000000,1.326733,2.290430,1.617163,1.230719
17580.0,1.000000,1.326733,1.890724,1.608607,1.233051
17590.0,1.000000,1.326733,1.491017,1.600049,1.226497
17600.0,1.000000,1.326733,1.210842,1.594060,1.236777
17610.0,1.000000,1.326733,1.209571,1.594060,1.232798
17620.0,1.000000,1.326733,1.208303,1.594060,1.228128
17630.0,1.000000,1.328725,1.208956,1.593713,1.219988
17640.0,1.000000,1.331578,1.210438,1.593215,1.227955
17650.0,1.000000,1.334438,1.211922,1.592716,1.226487
17660.0,1.000000,1.335253,1.209212,1.589539,1.231910
17670.0,1.000000,1.336067,1.206509,1.586373,1.225306
17680.0,1.000000,1.336121,1.204988,1.583793,1.234083
17690.0,1.000000,1.334410,1.206211,1.582571,1.230095
17700.0,1.000000,1.332699,1.207434,1.581348,1.227449
17710.0,1.000000,1.330795,1.208684,1.580098,1.229252
17720.0,1.000000,1.328765,1.209952,1.578827,1.230883
17730.0,1.000000,1.326733,1.211223,1.577559,1.252912
17740.0,1.000000,1.326733,1.229557,1.581227,1.251293
17750.0,1.000000,1.326733,1.247893,1.584892,1.248539
17760.0,1.000000,1.326980,1.374633,1.587977,1.232584
17770.0,1.000000,1.327801,1.753721,1.589701,1.225106
17780.0,1.000000,1.328621,2.131886,1.591418,1.227933
17790.0,1.000000,1.328698,2.281163,1.593174,1.225124
17800.0,1.000000,1.328280,2.278280,1.594947,1.225411
17810.0,1.000000,1.327869,2.275409,1.596720,1.214365
17820.0,1.000000,1.327869,2.275409,1.596720,1.216057
17830.0,1.000000,1.327869,2.275409,1.596720,1.215995
17840.0,1.000000,1.327869,2.160292,1.593443,1.219055
17850.0,1.000000,1.327869,1.776563,1.582512,1.211586
17860.0,1.000000,1.327869,1.392834,1.571584,1.219858
17870.0,1.000000,1.329078,1.240424,1.569502,1.223427
17880.0,1.000000,1.331097,1.242227,1.573326,1.234504
17890.0,1.000000,1.333128,1.244041,1.577172,1.228325
17900.0,1.000000,1.335619,1.244225,1.577559,1.230701
17910.0,1.000000,1.338158,1.244225,1.577559,1.231023
17920.0,1.000000,1.336268,1.244592,1.577559,1.255297
17930.0,1.000000,1.324044,1.245815,1.577559,1.266379
17940.0,1.000000,1.311821,1.247037,1.577559,1.272992
17950.0,1.000000,1.309865,1.247526,1.576825,1.253266
17960.0,1.000000,1.314755,1.247526,1.575603,1.238181
17970.0,1.000000,1.319643,1.247526,1.574380,1.221467
17980.0,1.000000,1.319404,1.246961,1.568391,1.220875
17990.0,1.000000,1.318597,1.246337,1.561901,1.219319
18000.0,1.000000,1.318397,1.360290,1.558835,1.228686
18010.0,1.000000,1.319611,1.741590,1.563690,1.225353
18020.0,1.000000,1.320826,2.122890,1.568549,1.230461
18030.0,1.000000,1.322040,2.072132,1.572678,1.224893
18040.0,1.000000,1.323255,1.733332,1.576321,1.233675
18050.0,1.000000,1.324469,1.394534,1.579963,1.231986
18060.0,1.000000,1.324590,1.359520,1.583732,1.236294
18070.0,1.000000,1.324590,1.358260,1.587516,1.227847
18080.0,1.000000,1.324955,1.328961,1.587250,1.231452
18090.0,1.000000,1.326169,1.234245,1.577534,1.220933
18100.0,1.000000,1.327384,1.139526,1.567819,1.247976
18110.0,1.000000,1.329078,1.102517,1.565488,1.259348
18120.0,1.000000,1.331097,1.103986,1.568083,1.273610
18130.0,1.000000,1.333128,1.105463,1.570694,1.251759
18140.0,1.000000,1.346135,1.105610,1.570958,1.233432
18150.0,1.000000,1.360359,1.105610,1.570958,1.235956
18160.0,1.000000,1.371284,1.105103,1.570958,1.232364
18170.0,1.000000,1.369011,1.102564,1.570958,1.235764
18180.0,1.000000,1.366738,1.100025,1.570958,1.231762
18190.0,1.000000,1.364182,1.098277,1.570958,1.221120
18200.0,1.000000,1.361437,1.097055,1.570958,1.222271
18210.0,1.000000,1.358691,1.095832,1.570958,1.219454
18220.0,1.000000,1.355476,1.094968,1.568321,1.231764
18230.0,1.000000,1.352222,1.094147,1.565399,1.234108
18240.0,1.000000,1.349127,1.184241,1.562492,1.229816
18250.0,1.000000,1.346623,1.636967,1.559593,1.247517
18260.0,1.000000,1.344132,2.088021,1.556707,1.248568
18270.0,1.000000,1.353092,2.271274,1.561456,1.252233
18280.0,1.000000,1.369746,2.276794,1.571325,1.237738
18290.0,1.000000,1.386479,2.282336,1.581241,1.231203
18300.0,1.000000,1.389255,2.282895,1.585526,1.231130
18310.0,1.000000,1.390473,2.282895,1.589182,1.226154
18320.0,1.000000,1.391194,2.282895,1.592307,1.224175
18330.0,1.000000,1.389929,2.282895,1.593320,1.222987
18340.0,1.000000,1.388665,2.282895,1.594333,1.219026
18350.0,1.000000,1.388158,2.048245,1.590496,1.220910
18360.0,1.000000,1.388158,1.657164,1.583432,1.222205
18370.0,1.000000,1.388158,1.266082,1.576365,1.222699
18380.0,1.000000,1.391707,1.228571,1.576922,1.219346
18390.0,1.000000,1.395670,1.230355,1.578336,1.222518
18400.0,1.000000,1.399191,1.232090,1.579611,1.227352
18410.0,1.000000,1.400868,1.233604,1.580323,1.253009
18420.0,1.000000,1.402550,1.235121,1.581039,1.258582
18430.0,1.000000,1.390982,1.235880,1.581393,1.263669
18440.0,1.000000,1.366168,1.235880,1.581393,1.250654
18450.0,1.000000,1.341351,1.235880,1.581393,1.245158
18460.0,1.000000,1.337760,1.236986,1.581393,1.239630
18470.0,1.000000,1.336532,1.238216,1.581393,1.236940
18480.0,1.000000,1.335412,1.239550,1.581280,1.237651
18490.0,1.000000,1.334736,1.241297,1.580706,1.239932
18500.0,1.000000,1.334060,1.243045,1.580132,1.234707
18510.0,1.000000,1.334638,1.266569,1.581453,1.239420
